operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
İş Bank,34708778,2025-12-31,31 Aralık 2025 18:53,Emre,iyzico’dan İzinsiz 9.100 TL Kart İşlemi Ve Geri Ödeme Talebi!,"08.12.2025 tarihinde saat 23:35’te İş Bankası kredi kartımdan Iyzico üzerinden bilgim ve onayım dışında tek seferde 25.289 TL tutarında işlem yapılmıştır. Bu harcamayı ben gerçekleştirmedim ve kesinlikle onay vermedim. İşlemi fark eder etmez bankayı arayarak kartımı kapattırdım ve itirazda bulunaca
...",,Çözüldü,5/5,"26 Aralık tarihinde, iyzico aracılığıyla bilgim ve onayım olmadan kredi/banka kartımdan 9.100 TL tutarında işlem yapıldığını fark ettim. Bu harcamayı kesinlikle ben yapmadım ve herhangi bir onay vermedim. Durumu fark eder etmez bankamı arayarak kartımı güvene aldırdım ve izinsiz bu işlemle ilgili k...",,145,,https://www.sikayetvar.com/is-bankasi/iyzicodan-izinsiz-9100-tl-kart-islemi-ve-geri-odeme-talebi
İş Bank,34724320,2025-12-31,31 Aralık 2025 20:46,Ufuk,İş Bankası Kapatılmış Kredi Dosyasının Açık Kayıt Sorunu,"İş Bankası’na ait icra dosyamla ilgili olarak, borcumu tamamen ödemiş olmama rağmen 1 yıldan fazla süredir dosyam kapatılmıyor. 10.000 TL olan borcum için toplamda yaklaşık 52.000 TL ödeme yaptım; buna rağmen icra dosyamın hâlâ açık olması hem maddi hem manevi açıdan büyük mağduriyet yaratıyor. Sor
...",,,1/5,"İş Bankası’ndan 2014 yılında kullandığım ve 2018 yılında tamamını ödeyerek kapattığım kredi nedeniyle o dönem icralı olmuştum. Aradan yıllar geçmesine ve borcumu tamamen kapatmama rağmen, farklı bankalara başvurduğumda sistemlerinde hâlâ “açık dosyanız gözüküyor” uyarısı çıktığı söyleniyor ve bu ned...",#Kredi,447,,https://www.sikayetvar.com/is-bankasi/is-bankasi-kapatilmis-kredi-dosyasinin-acik-kayit-sorunu
İş Bank,34720400,2025-12-31,31 Aralık 2025 14:38,Ahmet,"Tüm Borçlar Ödendi, Kanuni Takip Kaydı Neden Silinmedi?","Yaklaşık 1,5 yıl önce İş Bankası kredi kartı borcumu tamamen ödedim. Borcumun bitmesine rağmen, Kredi Kayıt Bürosu (KKB) kayıtlarında hâlâ 'kanuni takip' kaydım açık olarak görünmekte ve borç miktarı sıfır gözükmektedir. Bu sorunun çözümü için hem Findeks, hem de İş Bankası müşteri hizmetleri ve şu
...",,Çözüldü,1/5,"Yaklaşık iki yıl önce İş Bankası’na olan borçlarım nedeniyle kanuni takip süreci yaşamıştım. Ancak tüm borçlarımı ödedim ve şu an uzun süredir kredi kartı ödemelerimi de düzenli ve zamanında yapmama rağmen, banka nezdinde hâlâ “kanuni takip” kaydı görünmesi sebebiyle yeni kredi ve kredi kartı başvur...",#Kredi Kartı,745,,https://www.sikayetvar.com/is-bankasi/tum-borclar-odendi-kanuni-takip-kaydi-neden-silinmedi
İş Bank,34720347,2025-12-31,31 Aralık 2025 14:26,Hüseyin,Kartımın 1 Yıldan Az Sürede Kesilen Yıllık Aidatı Ve BSMV’nin İadesi,"İş Bankası Maximum kredi kartıma, 26 Kasım 2025 tarihinde ekstreme yansıyan 851,50 TL yıllık kart aidatı ve buna ek olarak 42,58 TL BSMV ücreti bulunduğunu gördüm. Herhangi bir bilgilendirme veya açık onayım olmadan bu tutarlar kartıma yansıtıldığı için hemen müşteri hizmetlerini aradım. Görüşme sı
...",,Çözüldü,1/5,"İş Bankası Maximum Platinum kredi kartımı haziran ayından beri, yani henüz bir yıl bile dolmamış olmasına rağmen düzenli ve aktif olarak kullanıyorum, sadece bu ay 47.000 TL tutarında harcama yaptım. Buna rağmen 15 Aralık 2025 tarihinde kartıma, kartı alalı bir sene bile olmamasına karşın 1.140,50 T...",#Maximum Kart,824,,https://www.sikayetvar.com/is-bankasi/kartimin-1-yildan-az-surede-kesilen-yillik-aidati-ve-bsmvnin-iadesi
İş Bank,34723192,2025-12-31,31 Aralık 2025 18:31,Gülçin,Yıllık Kart Aidatı Ve BSMV Kesintisine İtiraz,"İş Bankası’na ait, son dört hanesi 4152 olan Maximum kredi kartımdan 10.12.2025 tarihinde 527,50 TL kredi kartı yıllık ücreti ve 26,38 TL BSMV olmak üzere toplam 553,88 TL tutarında kesinti yapılmıştır. Bu kesintiyle ilgili olarak müşteri hizmetleri ile yaptığım görüşmede, 6 ay boyunca aylık 24.000
...
2
Destek",,,3/5,"Yıllardır müşterisi olduğum İş Bankası’nın Antalya ili Finike ilçesi şubesine bağlı ve 10 sene daha fazla süredir düzenli olarak kullandığım, 4652 ile biten Maximum kredi kartıma 04.12.2025 tarihinde 527,50 TL yıllık kart aidatı ve 26,38 TL BSMV ücreti yansıtılmıştır. Bankanızın uzun süreli ve aktif...",#Kredi Kartı,759,,https://www.sikayetvar.com/is-bankasi/yillik-kart-aidati-ve-bsmv-kesintisine-itiraz
İş Bank,34716613,2025-12-31,31 Aralık 2025 01:35,Halil,İş Bankası Aidatsız Kart Ücretlendirilmesi Ve Bilgi Verilmemesi,"İş Bankası Maximum öğrenci aidatsız kredi kartı kullanıcısıyım. 2024 Temmuz ayında tarafıma, kartımın ""öğrenci çalışan kart""a çevrileceği ve bu karttan aidat kesileceği, eğer halen öğrenci isem şubelere başvurmam gerektiği yönünde bir bilgilendirme mesajı gönderildi. Bu mesaj üzerine ilgili şubeye
...",,,1/5,Üniversiteye başladıktan kısa bir süre sonra yani 2019 da öğrenci belgemle şubeden iş’te üniversiteli aidatsız kredi kartına başvurdum. Ancak öğrenci olduğum için özellikle aidatsız kredi kartına başvurdum. Bu madde sözleşmemizde de yer aldı. Zaten bir sorun çıkmadı. 2020’den sonra kullandığım iş’te...,#Maximum Kart,1242,,https://www.sikayetvar.com/is-bankasi/is-bankasi-aidatsiz-kart-ucretlendirilmesi-ve-bilgi-verilmemesi
İş Bank,34725107,2025-12-31,31 Aralık 2025 22:43,Mebuse,İş Bankası Kredi Kartımda Yetkisiz 34.000 TL İşlemi Ve Müşteri Hizmetlerine Ulaşılamaması,"1
Destek",,Çözüldü,5/5,"İş Bankası Maximiles Black kredi kartıma ait son ekstreme göre, 26 Kasım tarihinde Ankara’da “İş Güvenliği Totem” adlı bir firmadan 34.000 TL tutarında bir harcama yapılmış görünüyor. Oysa ben o gün İstanbul’daydım ve aynı tarihli Galataport Liman Lokantası harcamam da bunu açıkça gösteriyor. Ankara...",#Black Kart,1597,,https://www.sikayetvar.com/is-bankasi/is-bankasi-kredi-kartimda-yetkisiz-34000-tl-islemi-ve-musteri-hizmetlerine-ulasilamamasi
İş Bank,34719921,2025-12-31,31 Aralık 2025 16:41,Beyza,İş Bankası Üyelik Ücreti Şartlı 108 Bin Tl Harcama Koşulu,"İş Bankası’na ait sonu 5337 ile biten Maximum kredi kartıma 26.11.2025 tarihinde 851,50 TL tutarında yıllık kart ücreti yansıtılmış, bu tutarın üzerine ayrıca 42,58 TL yıllık ücret BSMV’si alınmıştır. Herhangi bir ek hizmet sunulmadan ve açık onayım alınmadan yapılan bu kesintilerin, hiçbir ek şarta
...",,,1/5,"25 Ekim 2025 tarihinde sonu 7162 ile biten İş Bankası Maximum kredi kartımdan “kredi kartı yıllık üyelik ücreti” ve “kredi kartı yıllık üyelik ücreti BSMV’si” adı altında toplam 553,88 TL tutarında aidat kesintisi yapılmıştır. Yaklaşık 2–3 yıldır bu kartı aktif olarak kullanan bir müşteriniz olarak,...",#Maximum Kart,600,,https://www.sikayetvar.com/is-bankasi/is-bankasi-uyelik-ucreti-sartli-108-bin-tl-harcama-kosulu
İş Bank,34715656,2025-12-31,31 Aralık 2025 12:50,İsmail,İş Bankası Şüpheli Transfer Sonrası İşCep Ve İnternet Bankacılığı Kapatılması İçin Açıklama Talebi,"İş Bankası ve QNB Finansbank’ta bulunan hesaplarıma, savcılık kararıyla bloke konulduğu için dünden beri mobil bankacılık uygulamaları üzerinden erişim sağlayamıyorum. Hesaplarıma giriş yapamadığım için ödemelerimi gerçekleştiremiyor ve kredi borçlarımı kapatamıyorum. Her iki bankayla da iletişime g
...
1
Destek",İsmail 15 Ocak 10:27 Teşekkür ederim İş Bankası sorunumu çözdü,Çözüldü,5/5,İşCep uygulamasına girmek istediğimde hesabıma erişemediğimi ve “şubeye başvurun” uyarısını gördüm. Pazartesi günü İskenderun Adliye Şubesi’ne gittiği...,#Hesap,2890,,https://www.sikayetvar.com/is-bankasi/is-bankasi-supheli-transfer-sonrasi-iscep-ve-internet-bankaciligi-kapatilmasi-icin-aciklama-talebi
İş Bank,34717055,2025-12-31,31 Aralık 2025 14:26,Faruk,İş Bankası Maximum Kredi Kartıma Haksız Yıllık Ücret Kesintisi ve İade Talebi,"Sonu 7964 ile biten kredi kartıma, 10.11.2024 tarihinde 365,38 TL kredi kartı yıllık ücreti, 18,27 TL kredi kartı yıllık ücreti BSMV'si adı altında toplam 383,65 TL kesinti yapılmıştır. Aidatların, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlı olmaksızın iptal edilmesini tal
...",,,1/5,"Bankanızın 490**753 numaralı müşterisiyim. Bankanıza ait, sonu 2542 ile biten maksimum kredi kartıma 28.12.2025 tarihinde 527,50 TL “kredi kartı yıllık ücreti” ve 26,38 TL “kredi kartı yıllık ücreti BSMV’si” adı altında toplam 553,88 TL tutarında ücret yansıtılmıştır. Bulunduğum şube tarafından, kre...",#Maximum Kart,526,,https://www.sikayetvar.com/is-bankasi/is-bankasi-maximum-kredi-kartima-haksiz-yillik-ucret-kesintisi-ve-iade-talebi
İş Bank,34720378,2025-12-31,31 Aralık 2025 14:38,Aleyna,İş Bankası Kredi Kartı Aidatı İptali Ve Öğrenci Kartına Dönüştürülmesi Talebi,"İş Bankası Maximum kredi kartıma 7 Kasım 2025 tarihinde 851 TL yıllık kart kullanım aidatı yansıtıldı. Bu ücretin iptali için müşteri hizmetleriyle görüştüm, ancak aidatın iadesinin mümkün olmadığını, kartımı kapatmazsam ve altı ay daha açık tutarsam 780 TL maksipuan yükleyebileceklerini belirttiler
...",,,1/5,"İş Bankası’nda uzun süre önce açtırdığım Maximum kredi kartım var. Yaklaşık iki senedir bu kartı hiç kullanmadım, hatta fiziki kartımı bile şubeden teslim almadım. İlk tanımlandığında limitinin 15.000 TL civarında olduğunu hatırlıyorum. Geçtiğimiz günlerde ilk kez sadece bir defaya mahsus olmak üz...",#Maximum Kart,1217,,https://www.sikayetvar.com/is-bankasi/is-bankasi-kredi-karti-aidati-iptali-ve-ogrenci-kartina-donusturulmesi-talebi
İş Bank,34717242,2025-12-31,31 Aralık 2025 05:26,Bülent,İş Bankası Maximum Kredi Kartı Yıllık Üyelik Ücretinin İadesi Talebi,"İş Bankası, Maximum kredi kartı üyelik ücreti adı altında 28.07.2025 tarihinde, sonu 8473 ile biten kredi kartımdan iki ayrı işlemde 527,50 TL ve 26,38 TL olmak üzere toplamda 553,88 TL kesinti yapmıştır. Kesilen ücretin tamamının iadesini istiyorum. Üyelik ücretinin, aşağıda belirtilen kanun hüküml
...",,,1/5,"İş Bankası’na ait Maximum kredi kartımın sonu 0023 ile biten asıl kartımdan, 23.12.2025 tarihinde “İş Bankası Maximum kredi kartı üyelik ücreti” adı altında 894,08 TL tutarında yıllık kart aidatı kesilmiştir. Herhangi bir ek hizmet almama rağmen bu tutarın tahsil edilmesini kabul etmiyor, kesilen üc...",#Kredi Kartı,738,,https://www.sikayetvar.com/is-bankasi/is-bankasi-maximum-kredi-karti-yillik-uyelik-ucretinin-iadesi-talebi-1
İş Bank,34719530,2025-12-31,31 Aralık 2025 13:20,Zeynep,İş Bankası’ndan Yasal Olmayan Kart Aidatı Kesintisi İadesi Talebi,"Türkiye İş Bankası Maximum kartıma 4 Mart 2025 tarihinde yansıyan 527,50 TL kart üyelik ücreti ve 26,38 TL yıllık ücret BSMV'si adı altında kesinti yapıldığı 2025 Mart ayının dönem içi harcamasında mevcuttur. Alınan yersiz ve kanunsuz bu bedelin, aşağıda belirtilen kanun hükümleri gereği koşulsuz, ş
...",,,1/5,"4 Şubat 2025 tarihinde, Türkiye İş Bankası’na ait sonu 2958 ile biten Maksimum kredi kartımdan ""Kredi Kartı Yıllık Üyelik Ücreti"" ve ""Kredi Kartı Yıllık Üyelik Ücreti BSMV’si"" adı altında toplam 553,88 TL tutarında yıllık kart aidatı kesintisi yapılmıştır. Yaklaşık bir senedir bu kartı düzenli ve ak...",#Maximum Kart,468,,https://www.sikayetvar.com/is-bankasi/is-bankasindan-yasal-olmayan-kart-aidati-kesintisi-iadesi-talebi
İş Bank,34721223,2025-12-31,31 Aralık 2025 15:41,Eray,İş Bankası Bayrampaşa Şubesinde Ortak ATM Kullanımında Çalışanın Kaba Tavrı,"İş Bankası kartımla ortak ATM'den para yatırdım ve hesabımda gözükmedi. Şubeye gittiğimde hiçbir şey yapamayacaklarını, müşteri temsilcisini aramamı söylediler. Defalarca oraya buraya yönlendirildikten sonra ancak biriyle görüşebildim. Peki ana şubeden nasıl işlem yapılmaz? Onu da anlayamadım ve bu
...",Eray 14 Ocak 14:22 Şube Müdürü Fatih Bey e çok teşekkürler,Çözüldü,5/5,"Bugün İş Bankası Bayrampaşa şubesinde, ortak ATM üzerinden başka bir bankadaki hesabıma para yatırmak isterken şube çalışanının son derece kaba ve kır...",#Para Yatırma,528,,https://www.sikayetvar.com/is-bankasi/is-bankasi-bayrampasa-subesinde-ortak-atm-kullaniminda-calisanin-kaba-tavri
İş Bank,34722107,2025-12-31,31 Aralık 2025 16:41,Taner,İhtiyaç Kredisine Bağlı Sigorta Priminin İptali Ve 16.920 TL İadesi Gerçekleşmedi,"İş Bankası’ndan çekmiş olduğum ihtiyaç kredisine bağlı 10000009505918 numaralı hayat sigortasını 21 Kasım 2025 tarihinde mobil şube üzerinden iptal ettim. Ancak aradan yaklaşık iki hafta geçmesine rağmen sigorta priminin tamamı hâlâ hesabıma iade edilmedi. Bu süreçte müşteri hizmetleriyle de görüşt
...",,Çözüldü,1/5,29.12.2025 tarihinde İş Bankası mobil bankacılık üzerinden ihtiyaç kredisi kullandım ve krediye bağlı olarak 16.920 TL tutarında sigorta primi hesabımdan kesildi. Aynı gün mobil bankacılık üzerinden sigorta iptali talebinde bulundum; ancak sigorta iptalim henüz gerçekleşmedi ve tarafıma herhangi bir...,#Sigorta,1483,,https://www.sikayetvar.com/is-bankasi/ihtiyac-kredisine-bagli-sigorta-priminin-iptali-ve-16920-tl-iadesi-gerceklesmedi
İş Bank,34716299,2025-12-31,31 Aralık 2025 00:44,Sadullah,Düşük Limitli Kredi Kartımda Orantısız Yıllık Ücret Kesintisi,"İş Bankası’na ait Maximum kredi kartımı uzun süredir aktif olarak kullanıyorum ve halen de düzenli şekilde kullanmaya devam ediyorum. 26.09.2025 tarihinde ekstreme 797 TL tutarında yıllık kart ücreti yansıtıldığını gördüm. Hem kartı aktif kullanmama hem de alınan tutarın oldukça yüksek olmasına rağm
...",,,1/5,İş Bankası Maximum kredi kartımdan Aralık 2025 ekstresinde yıllık kart ücreti adı altında yaklaşık 550 TL tutarında bir kesinti yapılmıştır. Kart limitimin yalnızca 1.000 TL olması nedeniyle bu tutarın orantısız ve makul bir gerekçeden yoksun olduğunu düşünüyorum. Ayrıca bu ücret yansıtıldığı için k...,#Maximum Kart,530,,https://www.sikayetvar.com/is-bankasi/dusuk-limitli-kredi-kartimda-orantisiz-yillik-ucret-kesintisi
İş Bank,34716144,2025-12-31,31 Aralık 2025 00:25,Nuri,MaxiPuan Kullanımının Online Alışverişlerde Engellenmesi Ve Bilgilendirme Talebi,"8034 ile biten kredi kartımdaki MaxiPuan, hiçbir online alışveriş platformunda kullanılamadı ve geçerlilik süresi bugün (31.01.2024 tarihinde) dolduğu için İş Bankası tarafından geri alındı. İnternet sitelerinde MaxiPuan'ların online alışveriş platformlarında kullanılabileceği belirtilmesine rağmen,
...",,,1/5,"İş Bankası Maximum kartımla biriktirdiğim MaxiPuan'ları bugün kullanmak istedim ancak kullanamıyorum. Hepsiburada, Trendyol ve Yemeksepeti üzerinden ödeme yaparken kart bilgilerimi giriyorum fakat ödeme ekranında MaxiPuan kullanımıyla ilgili herhangi bir alan ya da seçenek çıkmıyor. Sistem sanki bil...",#Maxipuan,1749,,https://www.sikayetvar.com/is-bankasi/maxipuan-kullaniminin-online-alisverislerde-engellenmesi-ve-bilgilendirme-talebi
İş Bank,34722096,2025-12-31,31 Aralık 2025 16:41,Ahmet,İş Bankası İskenderun Şubesinde Maaş Promosyonumun Ödenmemesi,"Türkiye İş Bankası üzerinden Emniyet Genel Müdürlüğü’ne bağlı kamu çalışanı olarak almam gereken maaş promosyonu, 22.11.2025 tarihinde hesabıma yatırılmamıştır. Konu ile ilgili banka ile görüştüğümde, işlemin inceleneceği ve tarafıma bilgi verileceği bildirildi. Daha sonra bana gönderilen e-postada
...",,,1/5,"15 Aralık 2025 tarihinde Türkiye İş Bankası İskenderun Şubesi’ne yatan ilk maaşımı aldım. Kurumumuz ile banka arasında yapılan üç yıllık anlaşma gereği, maaşım yattığı anda hesabıma maaş promosyonumun da yatırılmış olması gerekiyordu. Aynı birimde görev yaptığım personelin tamamı Ekim ayı içerisinde...",#Promosyon,2545,,https://www.sikayetvar.com/is-bankasi/is-bankasi-iskenderun-subesinde-maas-promosyonumun-odenmemesi
