operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
İş Bank,35866922,4/30/2026,30 Nisan 19:19,Mustafa,"ATM Kartı Yutuldu, Teslim Edilmedi Ve Yetkisiz Açıldı","İş Bankası bankamatik kartımı, şüpheli bir işlem nedeniyle kapattırdım ve yeni kart talebinde bulundum. Kartımın yeni adresim olan Tuzla’ya gönderilmesini talep etmeme rağmen, eski adresim olan Fatih’e gönderilmiş. Ayrıca, evde olmama rağmen teslimat için herhangi bir şekilde zil çalınmadan “evde bu
...",,Çözülmedi,1,İş Bankası’na ait bankamatik kartımla ilgili ciddi bir sorun yaşamaktayım. Bankamatikten para çekerken ATM kartımı yuttu ve sonrasında tarafıma yeni kart basılıp gönderildiği bilgisi verildi. Ancak bu kart bana hiçbir şekilde teslim edilmedi. 15 Nisan 2026 tarihinde kartın teslim edildiği ve kullan...,#Banka Kartı,176,,https://www.sikayetvar.com/is-bankasi/atm-karti-yutuldu-teslim-edilmedi-ve-yetkisiz-acildi
İş Bank,35867966,4/30/2026,30 Nisan 21:25,Fırat,"İş Amaçlı Kredi Kartımda Limit Yok, Açıklama Bekliyorum","İş Bankası kredi kartımı yaklaşık üç senedir düzenli olarak kullanıyorum ve ödemelerimi hiçbir aksama olmadan yapıyorum. Çoğu zaman kart limitimin üzerinde harcama yapıp aynı ay içinde borcumu yatırmama rağmen kart limitim yıllardır aynı kaldı ve herhangi bir artış yapılmadı. Öğrenci olan ya da düze
...",,Çözülmedi,1,"Türkiye İş Bankası’ndan yeni çıkarttığım kredi kartım, yaklaşık 5 gün önce açılmasına rağmen hâlâ 0 TL limit ile görünüyor. Kartı özellikle iş amaçlı harcamalarım için çıkarttım; ancak limit olmadığı için hiçbir şekilde kullanamıyorum. Bu süre içinde mobil uygulama üzerinden yaklaşık 10 kez limit a...",#Kredi Kartı,198,,https://www.sikayetvar.com/is-bankasi/is-amacli-kredi-kartimda-limit-yok-aciklama-bekliyorum
İş Bank,35860107,4/30/2026,30 Nisan 00:11,Mustafa,İş Bankası Açıklama Sunmadan Hesabımı Kapatıp Kart Borcumu Mahsup Etti,"Yıllardır İş Bankası ile düzenli çalışan ve kredi kartı ödemelerini aksatmayan bir müşteri olmama rağmen, Ankara Çankaya Şubesi’nde bulunan hesabım yaklaşık bir hafta önce ansızın kapatıldı. Bu durum nedeniyle hem hesabıma hem de kredi kartıma erişim sağlayamıyorum. Hesabımın kapatıldığını şubeden
...",,Çözülmedi,1,"Yaklaşık 20 gün önce İş Bankası Batman Merkez Bankalar Caddesi Şubesi’nde bulunan vadesiz hesabım ve buna bağlı ürünlerim, tarafıma makul ve doyurucu bir açıklama yapılmadan kapatıldı. Öncesinde mobil uygulama kullanımım kapatıldı, ardından hesabımın tamamen kapandığını şubeye gidince öğrendim. Şub...",#Taksitli Nakit Avans,168,,https://www.sikayetvar.com/is-bankasi/is-bankasi-aciklama-sunmadan-hesabimi-kapatip-kart-borcumu-mahsup-etti
İş Bank,35868535,4/30/2026,30 Nisan 22:38,Muhammed,İş Bankası Kredi Kartımdan Yetkisiz Harcama Ve Geri Ödeme Talebi,"30.03.2026 akşamı, İş Bankası kredi kartımın ekstresinde bilgim ve iznim dışında gerçekleştirilen 9.150,00 TL tutarında bir online işlem gördüm. İşlem, ekstreme “Moka United / Pull and Bear” açıklamasıyla yansımıştır. Bu harcamayı kesinlikle ben yapmadım, kartımı kimseyle paylaşmadım ve herhangi bir
...",Muhammed 02 Mayıs 13:23 Geçici olarak para iadesi yapıldı ama henüz bir sonuç yok hukuka taşıyacağım bu konuyu çünkü Şikayetvar'da çoğu kullanıcı aynı sorun yaşamış,Çözülmedi,1,"16.04.2026 tarihinde saat 05:54’te İş Bankası’na ait sonu 0854 ile biten Maximum kredi kartımdan 8.960 TL tutarında, işlem detayında “Moka United Pull and Bear İstanbul TR” olarak görünen bir harcama yapılmıştır. Bu işlemle hiçbir şekilde ilgim yoktur, tarafımdan gerçekleştirilmemiştir. Söz konusu...",#Maximum Kart,232,,https://www.sikayetvar.com/is-bankasi/is-bankasi-kredi-kartimdan-yetkisiz-harcama-ve-geri-odeme-talebi
İş Bank,35867025,4/30/2026,30 Nisan 19:32,Hilal,Hayat Pay Transferinde Kimlik Hatası Nedeniyle 92 TL’lik Para Askıda Kaldı Ve İade Bekleniyor,"12.11.2025 tarihinde İş Bankası’ndan kullandığım kredi kapsamında yapılan 10000009343965 numaralı kredi hayat sigortasının iptalini, yaklaşık 4-5 gün önce İşCep mobil uygulaması üzerinden talep ettim. Ancak bu süre zarfında hem sigorta iptalim gerçekleşmedi hem de ödediğim 11.772,66 TL tutarında ücr
...
1
Yorum",Hilal 04 Mayıs 11:56 Sorunum hala çözülmedi referans bilgisini paylaşmama gerek var mi,Çözülmedi,1,27 Nisan saat 19:40 civarında İş Bankası hesabımdan kendi Hayat Pay hesabıma para göndermek istedim. Ancak T. C. Kimlik numarası hatalı göründüğü için para askıda kaldı ve bugüne kadar iade edilmedi. Hem banka ile hem de Hayat Pay müşteri hizmetleri ile görüştüm. Hayat Pay tarafı işlemin incelendiğ...,,219,,https://www.sikayetvar.com/is-bankasi/hayat-pay-transferinde-kimlik-hatasi-nedeniyle-92-tllik-para-askida-kaldi-ve-iade-bekleniyor
İş Bank,35867451,4/30/2026,30 Nisan 20:20,Salih,Maximum Kredi Kartıma Haksız Üyelik Ücreti Ve BSMV Kesintisi,"4543 **** **** 5509 ile biten Maximum kredi kartıma 04.07.2025 tarihinde 527,50 TL yıllık üyelik ücreti ve 26,38 TL kart ücreti BSMV’si yansıtılmıştır
...",,Çözüldü,1,"Sonu 5679 ile biten maksimum çalışan kredi kartımdan 28.04.2026 tarihinde 1.114,00 TL yıllık üyelik aidatı ve 55,70 TL BSMV tahsil edilmiştir. Tüketicinin Korunması Hakkında Kanun'un 28 Mayıs 2014 tarihli 31. maddesinin 3. fıkrası gereğince, kart çıkaran kuruluşlar, tüketicilere yıllık üyelik aidatı...",#Maximum Kart,245,,https://www.sikayetvar.com/is-bankasi/maximum-kredi-kartima-haksiz-uyelik-ucreti-ve-bsmv-kesintisi
İş Bank,35865610,4/30/2026,30 Nisan 16:52,Bayram,Maximiles Black Kartının Yanlışlıkla Kapatılması Ve Aidat İadesi Talebi,"İş Bankası Maximiles Black kredi kartımı Mart 2026 tarihinde aldım ve yalnızca yaklaşık bir ay kullandıktan sonra kartımı kapattırdım. Buna rağmen kartı çok kısa süre kullanmış olmama karşın, ekstreme yıllık kart aidatı olarak 2.750 TL yansıtıldı ve bu tutar tahsil edildi. İlgili kartın son 4 hanesi
...",,Çözülmedi,1,"İş Bankası’nda aynı hesabıma tanımlı 5 farklı kredi kartım vardı ve bunlardan 3 tanesinin kapatılması için başvuruda bulundum. Ancak bankanın yaptığı hata sonucu, kart aidatı ödemiş olduğum ve içinde Maximiles puanlarım bulunan Maximiles Black kartım kapatıldı. Bu durum yaklaşık 1 aydır devam ediyor...",#Black Kart,268,,https://www.sikayetvar.com/is-bankasi/maximiles-black-kartinin-yanlislikla-kapatilmasi-ve-aidat-iadesi-talebi
İş Bank,35863998,4/30/2026,30 Nisan 14:20,Özgür,İç Sicil Kaydı Nedeniyle 5.000 TL MaxiPuan Ve Kredi Haklarımın Engellenmesi,"Türkiye İş Bankası Maximum kredi kartım nedeniyle ciddi bir mağduriyet yaşamış bulunmaktayım. Kredi kartımın son hesap kesim tarihi 15.12.2025 olup, 16.12.2025 tarihinde 9.000 TL ödeme gerçekleştirdim. Ancak 25.12.2025 tarihinde mobil bankacılık üzerinden yaptığım kontrolde, maaş hesabımdan “otomati
...
2
Yorum",,Çözülmedi,1,"Türkiye İş Bankası Marmaris Şubesi nezdinde, Tersane Komutanlığı bünyesinde görev yapan bir askeri personel olarak maaş müşterisiyim. Aylık net gelirim 90.000 TL olup, kurumumuz ile bankanız arasında imzalanan maaş protokolü çerçevesinde hesabım açılmış, promosyon ödemesi tarafıma yapılmış ve dijita...",#Kredi Kartı,344,,https://www.sikayetvar.com/is-bankasi/ic-sicil-kaydi-nedeniyle-5000-tl-maxipuan-ve-kredi-haklarimin-engellenmesi
İş Bank,35865477,4/30/2026,30 Nisan 16:43,Nesrin,İş Bankası Yeni Kullanıcıyı Şaşırtan 1.114 TL’lik Yıllık Kart Aidatı,"İş Bankası Maximum kredi kartımı yaklaşık 2 yıldır kullanıyorum. Kartım elime geldikten sonra ilk kez Aralık ayında aktif olarak kullanmaya başladım. Ancak 15 Ocak’ta Ocak 2026 hesap ekstreme 1.169,70 TL tutarında kart aidatı yansıtıldığını gördüm. Kartı yeni yeni kullanmaya başlamış olmama rağmen
...
2
Destek",,Çözülmedi,1,"İş Bankası Maximum kredi kartımdan 26 Nisan tarihinde, ekstreme 1.114 TL tutarında yıllık kart aidatı yansıtıldığını gördüm. Bu kartı çok yeni kullanmaya başladım ve ilk kullanımım da 14 Nisan’da yaklaşık 500 TL’lik bir harcama ile oldu. Kartı bu kadar yeni kullanmaya başlamışken böyle yüksek bir ai...",#Maximum Kart,246,,https://www.sikayetvar.com/is-bankasi/is-bankasi-yeni-kullaniciyi-sasirtan-1114-tllik-yillik-kart-aidati
İş Bank,35863855,4/30/2026,30 Nisan 14:03,Efe,Kart Anlaşması Sona Erdiği Halde Haksız Aidat Ve BSMV Ücreti Kesildi,"İş Bankası nezdindeki Maximum Platinum kredi kartımın son dört hanesi 0169 olan hesabımdan 05.03.2026 tarihinde “kredi kartı yıllık kullanım ücreti/aidat” adıyla bir tutar tahsil edildiğini ve bu ücretin kanuna aykırı şekilde, tarafıma herhangi bir bilgilendirme yapılmadan çekildiğini tespit ettim.
...","Efe 07 Mayıs 15:58 Bankadan, harcama yapmam karşılığında puan kazanacağım sözü verildi ancak ücret iadesi alamayacağım bildirildi. Bu durum beni hayal kırıklığına uğrattı ve bankanın yaklaşımını kötü buluyorum.",Çözülmedi,1,"Yaklaşık iki yıldır Ankara Barosu mc Platinum kredi kartımı aralıksız ve yüksek tutarlı harcamalar yaparak kullanmaktayım. Ankara Barosu mensubu olarak kullandığım bu karta ilişkin olarak dün tarafıma gönderilen mesajda, İş Bankası’nın Ankara Barosu ile olan anlaşmasının sona erdiği, kartın yenileme...",#Kredi Kartı,345,,https://www.sikayetvar.com/is-bankasi/kart-anlasmasi-sona-erdigi-halde-haksiz-aidat-ve-bsmv-ucreti-kesildi
İş Bank,35863802,4/30/2026,30 Nisan 13:56,Sabrican,Maaş Müşteriliği Bittiğinde Alınan Yüksek Kart Aidatı Ve BSMV İadesi Talebi,"İş Bankası Maximum kredi kartımdan 10 Kasım 2025 tarihli hesap ekstreme, bilgim ve onayım dışında 527,50 TL kart aidatı ve buna ek olarak 26,38 TL BSMV yansıtıldığını hesap özetimi kontrol ederken fark ettim. Hesap ekstresine bakmasam bu ücretlendirmeden hiç haberim olmayacaktı. Yaklaşık 3 yıldır İ
...",,Çözülmedi,1,"Yaklaşık 3 yıldır İş Bankası Maximum kredi kartı kullanıyorum. Maaş müşteriliğim yaklaşık 2 ay önce sona erdi ve hemen ardından 28 Nisan 2026 tarihli ekstreme 1.114 TL kart kullanım ücreti ve buna ek olarak 55,70 TL BSMV yansıtıldı. Maaş müşteriliğim biter bitmez bu kadar yüksek bir kart aidatı alı...",#Kredi Kartı,296,,https://www.sikayetvar.com/is-bankasi/maas-musteriligi-bittiginde-alinan-yuksek-kart-aidati-ve-bsmv-iadesi-talebi
İş Bank,35863181,4/30/2026,30 Nisan 12:56,Yusuf,İş Bankası Ve Yetimoğlu Hukuk’tan Tam Ödeme Zorunluluğu Karşısında Esnek Borç Yapılandırma Talebi,"Uzun süredir İş Bankası’nın ihtiyaç kredisi, kredi kartı ve ek hesap ürünlerini kullanan bir müşteriyim. Çalıştığım iş yerinin kapanması nedeniyle bir süre işsiz kaldım ve bu süreçte taksit ile borç ödemelerimi düzenli yapamadığım için borçlarım avukata devredildi. Ocak 2025 itibarıyla, bu ürünlere
...",Yusuf 06 Mayıs 09:42 İş Bankası dönüş yaptı kendilerinin çalıştığı Yetimoğlu hukukla dönüş yaptı şu an anlaşmak için teklifleri sunduk karşılıklı bir şekilde beklemedeyiz,Çözülmedi,1,"Yaklaşık 3 aydır İş Bankası’na ait kredi ve kredi kartı gecikmelerim ile avukata devredilen borcum için hem banka hem de Yetimoğlu Hukuk ile borç yapılandırması talep ediyorum. Buna rağmen benden tüm borcun tek seferde, peşin olarak ödenmesi isteniyor ve hiçbir şekilde makul bir ödeme planına yanaşı...",#Borç,286,,https://www.sikayetvar.com/is-bankasi/is-bankasi-ve-yetimoglu-hukuktan-tam-odeme-zorunlulugu-karsisinda-esnek-borc-yapilandirma-talebi
İş Bank,35862512,4/30/2026,30 Nisan 11:51,Kübra,İş Bankası Black Kart Aidat Farkı Ve Yardımsız Müşteri Hizmetleri,"28.09.2025 tarihinde İş Bankası’na ait Platinum Black kredi kartımdan 1.758 TL tutarında yıllık aidat kesintisi yapılmıştır. Bu durumla ilk kez karşılaşıyorum ve herhangi bir bilgilendirme yapılmadan bu ücretin alınmasından dolayı mağduriyet yaşadım. Aidat ücretinin tarafıma iade edilmesini talep ed
...
1
Destek",,Çözülmedi,1,2025 yılında İş Bankası müşteri hizmetleri tarafından aranarak İş Bankası Black kredi kartı teklif edildi ve yıllık kart aidatının 2.600 TL olacağı bilgisi verildi. Bu bilgiye dayanarak kartı kabul ettim. Ancak 2026 Nisan ayında mobil bankacılığa girdiğimde yıllık kart aidatı olarak 3.948 TL kesinti...,#Black Kart,253,,https://www.sikayetvar.com/is-bankasi/is-bankasi-black-kart-aidat-farki-ve-yardimsiz-musteri-hizmetleri
İş Bank,35863972,4/30/2026,30 Nisan 14:12,Gökhan,Kapatılmış Kredi Kartı İçin Haksız Yıllık Aidat İtirazı,"Türkiye İş Bankası’na ait yıllardır kullandığım İş Bankası Maximum kredi kartımı birkaç ay önce iptal ettirdim ve kartı artık hiç kullanmıyorum. Buna rağmen 2026 yılı için yaklaşık 600 küsur TL tutarında yıllık kart aidatı borcu çıkarıldığını banka tarafından telefonla aranarak öğrendim. Kartımı ipt
...",,Çözülmedi,1,"İş Bankası Maximum Tema kredi kartımı, bağlı bulunduğu hesabımla birlikte müşteri hizmetlerini arayarak iptal ettirmiştim. Kartın tamamen kapatıldığını ve artık hiçbir şekilde kullanılmayacağını düşünüyordum. Ancak aradan yaklaşık 6 ay geçtikten sonra, kullanmadığım bu karta yıllık kart aidatı yansı...",#Maximum Kart,302,,https://www.sikayetvar.com/is-bankasi/kapatilmis-kredi-karti-icin-haksiz-yillik-aidat-itirazi
İş Bank,35863059,4/30/2026,30 Nisan 12:39,Zeynep,İzin Alınmadan Kesilen Kredi Kartı Aidatı Geri İadesi Talebi,"Türkiye İş Bankası’na ait 6356 ile biten Maximum kredi kartıma 5 Nisan tarihinde kesilen ekstremde 1.114 TL tutarında yıllık kart aidatı ve 55,70 TL bsvs yansıtıldığını fark ettim. Bu ücretlendirme için tarafıma önceden açık ve net bir bilgilendirme yapılmadığı gibi herhangi bir onayım da alınmamışt
...",,Çözülmedi,1,"Tarafıma ait, sonu 0243 ile biten Türkiye İş Bankası Maximum kredi kartımdan, bilgim ve açık onayım olmaksızın 05.04.2026 tarihinde “kredi kartı yıllık aidat ücreti” adı altında 1.114,00 TL aidat ve 55,70 TL BSMV olmak üzere toplam 1.169,70 TL tahsil edilmiştir. Söz konusu kredi kartını yalnızca bi...",#Maximum Kart,478,,https://www.sikayetvar.com/is-bankasi/izin-alinmadan-kesilen-kredi-karti-aidati-geri-iadesi-talebi
İş Bank,35863556,4/30/2026,30 Nisan 13:33,Hakan,ATM’ye Yatırdığım 7200 TL Hesaba Yansımıyor,"14.01.2026 tarihinde saat 23:10–23:20 arasında Antalya Serik’te bulunan İş Bankası ATM’sinden Yapı Kredi banka kartımı kullanarak hesabıma 14.800 TL para yatırma işlemi gerçekleştirdim. ATM parayı aldı, işlem normal şekilde sonlandı ancak yatırdığım tutar Yapı Kredi hesabıma yansımadı. İşlem sırası
...
1
Yorum",,Çözülmedi,1,"09.04.2026 tarihinde saat 17.42’de Antalya Konyaaltı Gürsu Mahallesi Atatürk Bulvarı üzerindeki Opet önünde bulunan 15489 numaralı İş Bankası ATM’sinden hesabıma para yatırma işlemi yaptım. İlk olarak 36.600 TL, hemen ardından 3.600 TL yatırdım, bu iki tutar da ATM tarafından alındı ve sorunsuz bir...",#Para Yatırma,101,,https://www.sikayetvar.com/is-bankasi/atmye-yatirdigim-7200-tl-hesaba-yansimiyor
İş Bank,35862373,4/30/2026,30 Nisan 11:40,Neşe,İş Bankası Sahte Araması Ve Kişisel Veri Riski,"03.01.2026 tarihinde saat 17:53’te İş Bankası mobil bankacılık uygulamam üzerinden tarafıma bir ödeme isteği gönderildi. Gelen ödeme isteği, kurumsal bir firma izlenimi veren bilgiler içerdiği için herhangi bir hile şüphesi duymadan, işlem detaylarını yeterince incelemeden bu isteği onayladım. Ödem
...",,Çözülmedi,,"30 Nisan 2026 saat 10:33’te kendisini İş Bankası’ndan aradığını söyleyen, ancak gerçekte banka personeli olmadığı anlaşılan bir numaradan arandım. Arayan kişi adımı ve soyadımı söyleyerek hitap etti, isminin Emir olduğunu belirtti ve İş Bankası Mobil üzerinden Fransa’dan iPhone 11 cihazla kredi başv...",#Kredi,158,,https://www.sikayetvar.com/is-bankasi/is-bankasi-sahte-aramasi-ve-kisisel-veri-riski
