operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
Kuveyt Türk,31244356,1/8/2025,08 Ocak 2025 15:16,Şule,,,,Çözüldü,,"Kuveyt Türk mobil uygulamasına ""cihazınızdan zararlı yazılım tespit edildiği için kullanılamamaktadır"" şeklinde bir yazıyla giriş yapamıyorum. Telefon...",#Banka Kartı,4558,0,
Kuveyt Türk,31245661,1/8/2025,08 Ocak 2025 16:52,Bilal,,,,Çözüldü,,,,54,0,
Kuveyt Türk,31250738,1/9/2025,09 Ocak 2025 01:24,Funda,300 TL İade Sözü Tutulmadı: Debit Kart Harcaması Sonrası Geri Ödeme Bekleniyor,"Kuveyt Türk mobil bankacılıkta başka banka hesabını ekleyip debit kart ile 300 TL ve üzeri harcama yapan kişilere 300 TL geri iade kampanyası vardı ve son günü 30.12.2024'tü. Ben 29.12.2024 tarihinde 300 TL harcama yaptım. 300 TL'nin 1 Ocak itibariyle yatırılacağı yazıyordu ama 1 hafta oldu, hâlâ he
...","Kuveyt Türk 09 Ocak 2025 08:08    (Şikayetten 6 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,5,Başka banka hesabı ekleyip Debit karttan 300 TL harcamaya 300 TL iade var dendi. 1 ocakta hesabınıza yatar denildi ama hala ortada bir şey yok. 23 ara...,#Debit Kart,1007,,https://www.sikayetvar.com/kuveyt-turk/300-tl-iade-sozu-tutulmadi-debit-kart-harcamasi-sonrasi-geri-odeme-bekleniyor
Kuveyt Türk,31253056,1/9/2025,09 Ocak 2025 11:48,Çiğdem,,,,Çözüldü,,"Bankayla Kuveyt Türk değerli müşterimiz, 1747 ile biten kartınızın ekstresi kesildi. Toplam borç: -31.245,12 TL Asgari ödeme tutarı: 0,00 TL Son öd...",#Hesap,5041,0,
Kuveyt Türk,31256110,1/9/2025,09 Ocak 2025 15:47,Metin,,,,Çözüldü,,"2942 ile biten kartımın limiti 40bin tl, kredi puanımın yüksek olması ve borçlarıma sadık kalarak ödeme yapmama rağmen kartın limitini güncelleyemiyor...",#Kredi Kartı,1418,0,
Kuveyt Türk,31257223,1/9/2025,09 Ocak 2025 17:17,Fatma,,,,Çözüldü,,,#Fon,7134,2,
Kuveyt Türk,31258983,1/9/2025,09 Ocak 2025 20:01,Selahattin,Müşteri Hizmetlerine Ulaşamama Sorunu,"Bu gece defalarca 444 0 123 ve 0850 251 0 123 numaralı Kuveyt Türk müşteri hizmetlerini aradım ancak cevap alamadım; telefonlara yanıt verilmedi. Aramamın nedeni ise mobil bankacılık sistemine giriş yapamamam. Yani nasıl bir banka anlayamadım. Ne müşteri hizmetleri ne de mobil internet aktifti. Bir
...","Kuveyt Türk 10 Ocak 2025 09:10    (Şikayetten 13 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,5,Bugün defalarca 444 0 123 numaralı Kuveyt Türk müşteri hizmetlerini aradım ancak cevap alamadım; telefonlara yanıt verilmedi. Aramamın nedeni ise mobi...,,14593,,https://www.sikayetvar.com/kuveyt-turk/musteri-hizmetlerine-ulasamama-sorunu-635
Kuveyt Türk,31261613,1/10/2025,10 Ocak 2025 01:06,Fatih,,,,Çözüldü,,Kuveyt Türk hiçbir gerekçe olmadan kredi kartı limit artışını reddetmektedir. Müşteri mağdur etme konusunda bu kadar esnek olunması şaşırtıcı bir duru...,#Kredi Kartı,1227,1,
Kuveyt Türk,31262575,1/10/2025,10 Ocak 2025 09:11,Öner,,,,Çözüldü,,Merhaba Hiçbir zaman Kuveyt Türk BEYDAĞI-Malatya şubesi 0422 325 24 14 numaralı telefonu cevap vermiyor. Bozuk değil umursamıyorlar. Xxxx xxxx xxxx x...,#Banka Kartı,774,0,
Kuveyt Türk,31263726,1/10/2025,10 Ocak 2025 11:32,Yasin,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31268431,1/10/2025,10 Ocak 2025 18:15,Zehra,,,,Çözüldü,,"Kuveyt Türk'ten kart başvurusu yaptım. Başvurum tamamlandı ve şifrem veya müşteri numaramın SMS ile geleceğini söylediler. Ama 1 saattir bekliyorum, h...",#Banka Kartı,654,0,
Kuveyt Türk,31269979,1/10/2025,10 Ocak 2025 20:46,Ufuk,,,,Çözüldü,,Kuveyt Türk Bankası kredi kartı limitimi keyfi olarak arttırmıyor. Kredi notumun yüksek olmasına rağmen ve borçlarıma da sadık olmama rağmen Kuveyt Tü...,#Kredi Kartı,2848,0,
Kuveyt Türk,31273672,1/11/2025,11 Ocak 2025 11:22,Serdar,,,,Çözüldü,,,#Sigorta,1054,0,
Kuveyt Türk,31276197,1/11/2025,11 Ocak 2025 15:50,Aleynanur,,,,Çözüldü,,,,4,0,
Kuveyt Türk,31281885,1/12/2025,12 Ocak 2025 11:27,Alpay,,,,Çözüldü,,Kuveyt Türk Bankası tarafından tarafıma 26/12/2024 tarihinde gönderilen ve elime 28/12/2024 tarihinde geçen evrakta 1 ay müddet verilen ve yaklaşık 9...,#Kredi Kartı,768,0,
Kuveyt Türk,31290365,1/13/2025,13 Ocak 2025 12:20,Hasan,Hisse Satışı Sonrası Ödeme Gecikmesi Ve Mağduriyet,"Kuveyt Türk'ün uzun zamandır müşterisiyim. Yaklaşık 2-3 gündür yatırım kısmında ciddi sıkıntı var. Önce maliyetler durduk yere değişti. Daha sonra hisse alım satım yatırmadı ve daha önce satım yapılan hisselerin tutarları hesaba geçmediği gibi herhangi bir yerde de gözükmüyor. Müşteri hizmetleri de
...
1
Destek","Kuveyt Türk 13 Ocak 2025 13:04    (Şikayetten 44 dakika sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,5,Kuveyt Türk üzerinden yaptığım hisse satışı 3 gün geçmesine rağmen hala hesabıma geçmedi. Ödeme yapacağım yerler var ve beni mağdur ediyorsunuz. Şu an...,#Hisse,1484,,https://www.sikayetvar.com/kuveyt-turk/hisse-satisi-sonrasi-odeme-gecikmesi-ve-magduriyet
Kuveyt Türk,31296032,1/13/2025,13 Ocak 2025 19:39,Ahmet,,,,Çözüldü,,,,1181,0,
Kuveyt Türk,31299606,1/14/2025,14 Ocak 2025 07:07,Mustafa,,,,Çözüldü,,"Aralık ayında, 2024 SMS'leri silindiği için tam tarihini bilmediğim bir SMS aldım. Size özel sağlam nakit karttan 500 TL alışverişe 500 TL iade kampan...",#Sağlam Kart,3406,0,
Kuveyt Türk,31307126,1/14/2025,14 Ocak 2025 19:56,Mehmet,,,,Çözüldü,,"Merhaba, Trade Plus uygulamasına giremiyorum, tıklayınca atıyor. Güncellemeler yaptım olmadı. Yardımcı olun lütfen, sisteme giremiyorum. Uzun zamandır...",#Birikim Hesabı,142,0,
Kuveyt Türk,31310116,1/15/2025,15 Ocak 2025 01:48,Arzu,,,,Çözüldü,,Kuveyt Türk Bankası'nın mobil bankacılık hesabına farklı bir hesap ekleme kampanyası ile ilk 300 TL'lik alışverişe 300 TL altın puan kampanyası vardı....,#Altın,6837,0,
Kuveyt Türk,31312671,1/16/2025,16 Ocak 2025 11:59,Abdullah,,,,Çözüldü,,,,504,0,
Kuveyt Türk,31317799,1/15/2025,15 Ocak 2025 19:26,Celal,,,,Çözüldü,,,#Kredi,2081,0,
Kuveyt Türk,31323191,1/16/2025,16 Ocak 2025 11:50,Hadicetül,,,,Çözüldü,,15 Ocak saat 16:45 civarında İstanbul Bayrampaşa Taşköprü BP istasyonu içindeki y*** k*** ATM'sinden Kuveyt Türk hesabıma 2225 TL para yatırdım. ATM p...,#Para Yatırma,679,0,
Kuveyt Türk,31323704,1/16/2025,16 Ocak 2025 12:31,Fatih,,,,Çözüldü,,,#Bireysel Emeklilik,1646,0,
Kuveyt Türk,31338812,1/17/2025,17 Ocak 2025 19:45,Muhammet,,,,Çözüldü,,28.05.2024 tarihinde Kuveyt Türk mobil üzerinden Kazakistan ülkesine 25.750€ tutarında SWİFT işlemi gerçekleştirdim. Ancak transfer alıcı hesaba geçm...,#Swift,1468,0,
Kuveyt Türk,31340476,1/17/2025,17 Ocak 2025 22:59,Hidayet,,,,Çözüldü,,,,1418,1,
Kuveyt Türk,31341507,1/18/2025,18 Ocak 2025 01:38,Salih,Kuveyt Türk Katılım Bankası'nda Yanlış Hesaplanan Stopaj Kesintisi,"Kuveyt Türk Bankası'ndan aldığımız KLÜ fonunda, satarken stopaj vergisi adı altında kesilen yüzde yedi kâr oranının yanlış yapıldığını düşünüyorum. Bankanın bu konuyu düzeltmesi ve paramızın iade edilmesi gerekir. Bu konu hakkında en baştan müşterilerini bilgilendirmeli ve müşterilerin kârına göz di
...
1
Yorum","Kuveyt Türk 22 Ocak 2025 14:10    (Şikayetten 4 gün sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Salih 05 Şubat 2025 17:46 Kuveyt Türk Katılım bankası Bornova şube müdürü Yusuf Yiğit beyefendiye Teşekkür ediyorum.",Çözüldü,5,Kuveyt Türk Katılım Bankası KLÜ fonunda fon bozdurduğumuzda fon birim fiyatı artışına bakılmaksızın binde 6.5 stopaj kesiliyor. Yanlış hesaplanıyor. A...,#Fon,10091,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-katilim-bankasinda-yanlis-hesaplanan-stopaj-kesintisi
Kuveyt Türk,31345424,1/18/2025,18 Ocak 2025 16:24,Muhammed,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31350414,1/19/2025,19 Ocak 2025 10:50,Zelihanur,,,,Çözüldü,,"Kuveyt Türk, hesabıma açık bankacılık ile bir adet başka banka hesabı eklemem ve Kuveyt Türk banka kartım ile 300TL ve üzeri harcama yapmam koşuluyla...",#Banka Kartı,539,0,
Kuveyt Türk,31359886,1/20/2025,20 Ocak 2025 13:57,Hülya,,,,Çözüldü,,Kuveyt Türk bankasının uzun yıllardır müşterisiyim. Geçen sene 1000 TL olan küçük kasa ücretinin bu sene 5000 TL olmasını kabul edilemez buluyorum. Ha...,#Kiralık Kasa,1931,1,
Kuveyt Türk,31364035,1/20/2025,20 Ocak 2025 19:48,Zehra,,,,Çözüldü,,,,115,0,
Kuveyt Türk,31364838,1/20/2025,20 Ocak 2025 20:59,Şeyma,,,,Çözüldü,,"Kuveyt Türk bankasında, eklediğim görseldeki bir kampanya mesajını alıyorum. Tüm koşulları sağlamama rağmen iade param hesaba yatmıyor. Müşteri temsil...",,465,0,
Kuveyt Türk,31367675,1/21/2025,21 Ocak 2025 07:28,Erdem,,,,Çözüldü,,Kuveyt Türk bankası üzerinden araç alımı için para aktarımı yapacaktım fakat hesabımda bulunan parayı gönderemiyorum ve aracımı alamıyorum. Müşteri hi...,#Havale,944,0,
Kuveyt Türk,31375752,1/21/2025,21 Ocak 2025 21:39,Gül,,,,Çözüldü,,,#Altın,22217,0,
Kuveyt Türk,31378548,1/22/2025,22 Ocak 2025 09:19,Emirhan,,,,Çözüldü,,Kuveyt Türk banka kartımdan internet üzerinden bir alışveriş yaptım ve bakiyem 1165 TL kullanılabilir bakiye ise 462 TL gözüküyor. Ayrıca son işlemler...,#Banka Kartı,238,0,
Kuveyt Türk,31378563,1/22/2025,22 Ocak 2025 09:24,Abdullah,,,,Çözüldü,,1. Kuveyt Türk müşteri hizmetleri konusundaki hizmetleri çok kötü. 2. Kuveyt Türk Tuzla içmelerde bana bir müşteri temsilcisi atamışlar düşman başına...,,597,0,
Kuveyt Türk,31385823,1/22/2025,22 Ocak 2025 21:05,Aydın,,,,Çözüldü,,"Kuveyt Türk mobil uygulamasına ""cihazınızdan zararlı yazılım tespit edildiği için kullanılamamaktadır"" şeklinde bir yazıyla giriş yapamıyorum. Telefon...",,409,0,
Kuveyt Türk,31387430,1/23/2025,23 Ocak 2025 00:16,Seven,,,,Çözüldü,,Sonu 6501 ile biten Kuveyt Türk Platinum kredi kartımdan 16/01/2025 tarihinde bilgim ve onayım dışında 650 TL tutarında kart aidatı ekstreme yansıtılm...,#Kredi Kartı,1583,0,
Kuveyt Türk,31393641,1/23/2025,23 Ocak 2025 17:03,Ladin,,,,Çözüldü,,,,356,0,
Kuveyt Türk,31398822,1/24/2025,24 Ocak 2025 09:21,Beren,,,,Çözüldü,,,,614,0,
Kuveyt Türk,31408132,1/25/2025,25 Ocak 2025 02:34,Atakan,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31423601,1/27/2025,27 Ocak 2025 07:51,Recep,,,,Çözüldü,,,#Miles and Smiles,1994,0,
Kuveyt Türk,31423819,1/27/2025,27 Ocak 2025 09:29,Betül,,,,Çözüldü,,Kuveyt Türk'ten 4 önce kiraladığım kasa için her yıl makul zamlar yapılarak geçen sene 980 lira kira ücreti ödedim. Fakat bu yıl %410 artış yapılarak...,#Kiralık Kasa,3792,2,
Kuveyt Türk,31449562,1/29/2025,29 Ocak 2025 15:51,Ozan,,,,Çözüldü,,Kuveyt Türk Kadıköy Şube-4 üzerinden taşıt kredisi kullanmıştım. Sağ olsunlar çok yardımcı oldular. Bu sene kasko ve trafik sigortamı benim haberim ol...,#Araç Kredisi,3339,0,
Kuveyt Türk,31458361,1/30/2025,30 Ocak 2025 14:03,Ali,,,,Çözüldü,,Kuveyt Türk'ün fiziki altın vermemesi Kuveyt Türk altın hesabı üzerinde 30 adet çeyrek altınım bulunmakta. Kaç sefer gittiysem bütün şubeler elimizde...,#Altın,6787,0,
Kuveyt Türk,31463078,1/30/2025,30 Ocak 2025 21:06,Hüseyin,,,,Çözüldü,,,,107,0,
Kuveyt Türk,31465441,1/31/2025,31 Ocak 2025 05:26,Mansoor,,,,Çözüldü,,Uzun zamandır Kuveyt Türk bankasını kullanıyorum ve memnunum. Ancak banka kartımda kullanabilir bakiye diye bir şey olmaya başladı. Sebebini anlamış d...,#Banka Kartı,2462,0,
Kuveyt Türk,31480833,2/23/2025,23 Şubat 2025 14:41,Nilgün,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31484700,2/2/2025,02 Şubat 2025 13:31,Yasin,,,,Çözüldü,,Kuveyt Türk bankası Masterpass herhangi bir alışveriş yapmadığım halde kartım kullanıma kapalı olmasına rağmen arka arkaya kartı kaydetmek için onay k...,,241,0,
Kuveyt Türk,31488643,2/2/2025,02 Şubat 2025 23:05,Mehrali,,,,Çözüldü,,,#Kredi,903,0,
Kuveyt Türk,31490503,2/3/2025,03 Şubat 2025 10:05,Onur,,,,Çözüldü,,,,2107,0,
Kuveyt Türk,31494178,2/3/2025,03 Şubat 2025 15:22,Aydan,,,,Çözüldü,,Kuveyt Türk'ten 2yıl önce kiraladığım kasa için her yıl makul oranda zamlar yapıldı. En son geçen sene 980 lira kira ücreti ödedim. Fakat bu yıl %410...,#Kiralık Kasa,5233,0,
Kuveyt Türk,31496998,2/3/2025,03 Şubat 2025 19:31,Arzu,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31501968,2/4/2025,04 Şubat 2025 11:15,Ayşegül,,,,Çözüldü,,Kuveyt Türk Eskişehir şubesinden çekmiş olduğum mevcut konut kredim mevcut. Konut sigortası ve DASK yenileme poliçeleri ile ilgili mail gelmekte. Ödem...,#Konut Sigortası,521,0,
Kuveyt Türk,31502701,2/4/2025,04 Şubat 2025 12:15,Mustafa,,,,Çözüldü,,"Mustafa K****** 999*****980 Kuveyt Türk banka hesabım bloke oldu. Kişisel ve ticari hesaplarım bloke edildi. Bankaya gittim ve bir sonuç alamadım,...",#Hesap,508,0,
Kuveyt Türk,31502852,2/4/2025,04 Şubat 2025 12:31,Hulusi,,,,Çözüldü,,,,356,0,
Kuveyt Türk,31510725,2/5/2025,05 Şubat 2025 00:41,Emirhan,,,,Çözüldü,,"Kuveyt Türk mobil uygulamasına ""cihazınızdan zararlı yazılım tespit edildiği için kullanılamamaktadır"" şeklinde bir yazıyla giriş yapamıyorum. Telefon...",#Kredi Kartı,717,0,
Kuveyt Türk,31511189,2/5/2025,05 Şubat 2025 02:13,Gülnur,,,,Çözüldü,,"Kuveyt Türk bankasından 5.02.2025 tarihinde saat 01:20de para transferi yaptım Binance TR hesabıma, yarım saattir bekliyorum hala iletilmedi ama hesab...",#EFT,3059,0,
Kuveyt Türk,31516149,2/5/2025,05 Şubat 2025 15:52,Ayhan,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31528537,2/6/2025,06 Şubat 2025 18:34,Engin,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31529837,2/6/2025,06 Şubat 2025 20:40,Derya,Online Alışverişte Ödeme Hatası: Kart Kullanılamıyor,"Kuveyt Türk’ten yaklaşık 3 ay önce aldığım Sağlam Kart ile 2 aydır hiçbir internet alışverişi yapamıyorum. Her denememde “3D Secure hatası” ve “kartınız kullanıma kapalı” şeklinde hata mesajları alıyorum. Kartımın internet alışverişine açık olup olmadığını defalarca internet bankacılığı üzerinden ko
...","Kuveyt Türk 07 Şubat 2025 09:09    (Şikayetten 12 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Derya 09 Şubat 2025 10:48 Şikayetim çözüldü. Teşekkür ederim.",Çözüldü,5,,#Sağlam Kart,1742,,https://www.sikayetvar.com/kuveyt-turk/online-alisveriste-odeme-hatasi-kart-kullanilamiyor
Kuveyt Türk,31534674,2/7/2025,07 Şubat 2025 12:43,Yakup,,,,Çözüldü,,,,644,0,
Kuveyt Türk,31537906,2/7/2025,07 Şubat 2025 17:04,Celal,,,,Çözüldü,,,,51,0,
Kuveyt Türk,31539880,2/7/2025,07 Şubat 2025 19:49,Ebubekir,,,,Çözüldü,,,,2,0,
Kuveyt Türk,31541026,2/7/2025,07 Şubat 2025 21:49,Nazan,,,,Çözüldü,,,,0,0,
Kuveyt Türk,31553641,2/9/2025,09 Şubat 2025 14:12,Büşra,,,,Çözüldü,,"Kuveyt Türk mobil bankacılık şifremi unuttum ve art Arda yanlış girdim, bu yüzden şifrem kilitlendi. Müşteri hizmetlerine bağlanıyorum fakat Tek şifre...",,1774,0,
Kuveyt Türk,31554395,2/9/2025,09 Şubat 2025 15:43,Serdar,,,,Çözüldü,,,,2324,0,
Kuveyt Türk,31557831,2/9/2025,09 Şubat 2025 23:26,Nur,,,,Çözüldü,,,,6683,0,
Kuveyt Türk,31562567,2/10/2025,10 Şubat 2025 14:13,Elif,Yanlış Poliçe Açılımı Ve İptal Sorunu,"Kuveyt Türk Bankası'nın bilgisizliği nedeniyle eksik bilgi vermesi ve yanlış yönlendirmesi sonucunda mağdur oldum. 2018 yılında konut kredisi çektim ve 2024 yılında erken kapama yaptım. Kredi benim adıma çekildi, babam kefilim olduğu için ödemeyi o tamamladı. İpoteki kaldırmam için benim gitmem gere
...","Kuveyt Türk 10 Şubat 2025 14:25    (Şikayetten 12 dakika sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,4,Kuveyt Turk Agrı Şube' sinden 2020 yılında ev almak için kredi çektim. Kredi ile birlikte bir de poliçe (sigorta ) yapıldı. Çektiğim krediyi erkenden...,#Sigorta,1710,,https://www.sikayetvar.com/kuveyt-turk/yanlis-police-acilimi-ve-iptal-sorunu
