operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
Kuveyt Türk,35852084,4/29/2026,29 Nisan 09:48,Anılcan,Kuveyt Türk Kredi Kartı Borcunun Yapılandırılamaması Ve İletişim Sorunu,"Kuveyt Türk kredi kartı borcumun yapılandırılması için dosyamın avukata verildiği bilgisi tarafıma iletildi, ancak aramam için verilen numaradaki kişi
...","Kuveyt Türk 29 Nisan 10:56    (Şikayetten 1 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Anılcan 29 Nisan 22:54 Sorun çözülmedi mağduriyetimi sürdüreceklerini belirttiler",Çözüldü,1,"Kuveyt Türk kredi kartı borcumu yapılandırmak için tarafıma verilen numarayı 25 Mart 2026 tarihinden bu yana defalarca aramama rağmen hiçbir şekilde yetkili birine ulaşılamadı. Uzun süre hatta beklememe rağmen, ne geri dönüş yapıldı, ne de borcumla ilgili bir işlem gerçekleştirildi. Bu süreçte borc...",#Kredi Kartı,295,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-kredi-karti-borcunun-yapilandirilamamasi-ve-iletisim-sorunu
Kuveyt Türk,35855643,4/29/2026,29 Nisan 15:47,Adnan,Kuveyt Türk’ün Yanıltıcı Reklamları Nedeniyle Kesilen 1.760 TL Kart Ücreti İadesi,"Kuveyt Türk’ün kredi kartları için “kullanım ücreti yok” şeklindeki reklamlarına güvenerek Kuveyt Türkmobil uygulaması üzerinden Miles & Smiles kredi kartı başvurusu yaptım. Kartımı yaklaşık üç ay kullandıktan sonra ekstreme 1.760 TL kart kullanım ücreti yansıtıldığını gördüm.Müşteri hizmetlerini aradığımda, hesabımın a2 segmentinde olduğu için bu ücretin alındığı söylendi ancak başvuru sırasında veya sonrasında bu konuda hiçbir şekilde bilgilendirilmedim. Miles & Smiles kartımın son 4 hanesi 5308’dir.Daha önce de bireysel kredi kartı için vergi ödemelerinde 3 taksit imkanı reklamları yapılıyordu. Bunun üzerine internet vergi dairesi üzerinden kartımla vergi ödemesi yaptım fakat ödeme tek çekim olarak işlendi. Konuyu sorduğumda, bu taksitlendirme imkânının sadece Kuveyt Türk’ün mobil uygulaması üzerinden yapılan ödemelerde geçerli olduğu söylendi. Bu bilgi de önceden net bir şekilde paylaşılmadığı için yanıltılmış hissettim ve o kartlarımı iptal ettirdim.Şu anda özellikle Miles & Smiles kredi kartımdan kesilen 1.760 TL’lik kart kullanım ücretinin, yanlış ve eksik bilgilendirme nedeniyle tarafıma iade edilmesini talep ediyorum. Bu süreçte yaşadığım güvensizlik sebebiyle, sorun çözülmediği takdirde Kuveyt Türk ile olan tüm hesaplarımı kapatmayı düşündüğümü de belirtmek isterim.","Kuveyt Türk 29 Nisan 16:05    (Şikayetten 18 dakika sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,2,Kuveyt Türk’ün kredi kartları için “kullanım ücreti yok” şeklindeki reklamlarına güvenerek Kuveyt Türk mobil uygulaması üzerinden Miles & Smiles kredi kartı başvurusu yaptım. Kartımı yaklaşık üç ay kullandıktan sonra ekstreme 1.760 TL kart kullanım ücreti yansıtıldığını gördüm. Müşteri hizmetlerini...,#Kredi Kartı,297,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turkun-yaniltici-reklamlari-nedeniyle-kesilen-1760-tl-kart-ucreti-iadesi
Kuveyt Türk,35856377,4/29/2026,29 Nisan 16:57,Hadice,"Avukat Telefonu Açılmıyor, Borç Artıyor","Kuveyt Türk kredi kartı borcum üç dönem geciktiği için avukata devredildi. Dosyam için tarafıma 0262 723 49 11 numaralı telefon verildi ancak yaklaşık 1 haftadır bu numarayı aradığım halde kesinlikle ulaşamıyorum, aramalarıma herhangi bir geri dönüş de yapılmıyor. Şu an borcumu kapatmak istesem dah
...
1
Destek","Kuveyt Türk 07 Mayıs 09:35    (Şikayetten 7 gün sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Hadice 08 Mayıs 16:43 Bana ulaşan hala olmadı faiz üzerine faiz bindiriyorsunuz resmen",Çözüldü,4,Kuveyt Türk kredi kartı borcum avukata devredilmiş durumda. Borcumu icraya düşmeden önce ödemek ve yapılandırmak istiyorum ancak tarafıma verilen avukatlık bürosu numarasını aradığımda telefon asla açılmıyor. Haftanın başından beri defalarca aramama rağmen avukata ulaşamıyorum. Bu süreçte bankanızı...,#Kredi Kartı,197,,https://www.sikayetvar.com/kuveyt-turk/avukat-telefonu-acilmiyor-borc-artiyor
Kuveyt Türk,35849871,4/29/2026,29 Nisan 15:56,Berat,Kuveyt Türk Görüntülü İletişim Sorunu,"28.02.2026 tarihinde saat yaklaşık 14:20’den bu yana Kuveyt Türk mobil şubeye giriş yapmaya çalıştığımda “kriptografik donanım eksikliği” hatası alıyorum ve uygulamaya giriş yapamıyorum. Aynı cihazı, Samsung S25 Ultra model telefonumu, daha önce uzun süredir Kuveyt Türk mobil şubede sorunsuz bir şek
...
3
Yorum",Berat 28 Nisan 21:55 Yaklaşık 25 dakikadır Kuveyt Türk görüntülü iletişim için bekliyorum yeni müşteri olacaktım daha en başından böyle ise vazgeçeceğim,Çözüldü,1,,,61,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-goruntulu-iletisim-sorunu-video
Kuveyt Türk,35853014,4/29/2026,29 Nisan 11:40,Mustafa,Kuveyt Türk Trugo Şarj Hediyesi Kampanyası Uygulanmadı,"2
Destek
2
Yorum","Kuveyt Türk 29 Nisan 14:02    (Şikayetten 2 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,5,"Kuveyt Türk Sağlam Kart ile sunulan, 3 ay boyunca toplam 2.000 TL Trugo şarj hediyesi kampanyasına otomatik olarak dahil oldum. Ancak kampanya kapsamında yapmış olduğum harcamalara rağmen söz verilen indirimler hesabıma yansımadı. 07.04.2024 tarihinde 39,32 TL, 08.04.2024 tarihinde 494,14 TL, 10.04...",#Sağlam Kart,429,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-trugo-sarj-hediyesi-kampanyasi-uygulanmadi
Kuveyt Türk,35857321,4/29/2026,29 Nisan 18:22,Ali,Kuveyt Türk Trugo Şarj Kampanyası İadesi Sorunu,"Kuveyt Türk’ün Trugo şarj harcamalarına yönelik aylık 2.000 TL iade kampanyasından faydalanmak için özellikle Kuveyt Türk kredi kartı çıkarttım. 17 Nisan’da Trugo’dan 237 TL tutarında şarj dolumu yaptım ancak kampanya kapsamında olması gereken iade hesabıma yansımadı. Bunun üzerine bankayı aradığım
...
2
Destek
2
Yorum","Kuveyt Türk 30 Nisan 08:31    (Şikayetten 14 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Ali 30 Nisan 15:46 Şikayetim bugün sonuçlandı ve tarafıma toplam tutar kada iade yapıldığını gördüm. Ama bankanın başvurularımız şikayete dönüşmeden önce daha hızlı bir aksiyon alması gerekir Ali 30 Nisan 15:46 Teşekkürler",Çözüldü,1,,#Kredi Kartı,346,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-trugo-sarj-kampanyasi-iadesi-sorunu
Kuveyt Türk,35858029,4/29/2026,29 Nisan 19:41,Onuralp,Kuveyt Türk Sanal Kredi Kartı İadesi Hâlâ Yapılmadı,"Kuveyt Türk kredi kartımla internet üzerinden yaptığım bir alışverişin iadesi hâlâ kartıma yansımadı. 30 Aralık tarihinde yapılan bu işleme ait 475,17 TL’lik tutarın geri ödenmesi gerekirken, ne ekstrede ne de kullanılabilir limitimde herhangi bir hareket görünmüyor. İşlem için elimde, firma tarafın
...","Kuveyt Türk 30 Nisan 08:30    (Şikayetten 12 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,1,Kuveyt Türk Sanal kredi kartı ile yaptığım alışveriş sonucu cihazları geri iade ettim şirket onayladı iadeyi ama Kuveyt Türk bankası tarafından hala İadem yapılmadı. Telefon alacağım alamıyorum. Kaç gün geçti yani nedir bu? Yapınsana hemen iade çok mu zor bir şey,#Kredi Kartı,198,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-sanal-kredi-karti-iadesi-hala-yapilmadi
Kuveyt Türk,35853421,4/29/2026,29 Nisan 12:18,Ahmet,Kuveyt Türk Trugo Şarj Kampanyasında 285 TL İade Gecikmesi,"Kuveyt Türk’te yeni vadesiz hesap ve kredi kartı açtırırken, müşteri temsilcisi tarafından Trugo elektrikli araç şarj kampanyasından yararlanabileceğim söylendi. Kampanyaya göre yeni hesap açanlara 3 ay boyunca aylık 2.000 TL’ye kadar harcama iadesi yapılacağı ifade edildi ve kampanyaya ayrıca katıl
...",,Çözüldü,5,Nisan ayında Kuveyt Türk üzerinden Trugo şarj kampanyasına dahil oldum. Kampanya kapsamında müşteri olmam durumunda aylık 2.000 TL’ye kadar iade olacağı ve yapmış olduğum 285 TL’lik ilk harcamanın da en geç iki iş günü içinde tarafıma yükleneceği taahhüt edildi. 26 Nisan’da yaptığım 285 TL’lik harc...,#Sağlam Kart,208,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-trugo-sarj-kampanyasinda-285-tl-iade-gecikmesi
Kuveyt Türk,35858759,4/29/2026,29 Nisan 21:09,Muhammet,Kuveyt Türk Sanal Pos Ödemesinde Uzun Gecikme Ve Açıklama Eksikliği,"Bugün Yapı Kredi hesabımdan kendi Kuveyt Türk hesabıma 9.000 TL üzeri tutarda para transferi yaptım. İşlemi yaklaşık saat 15.00 civarında gerçekleştirdim. Yapı Kredi tarafında işlem başarılı görünüyor ve para çıkışı yapılmış durumda, dekontum da elimde mevcut. Ancak Kuveyt Türk tarafında para hesab
...","Kuveyt Türk 30 Nisan 08:24    (Şikayetten 11 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Görüş, öneri ve talepleriniz için Müşteri Memnuniyeti Merkezimizle görüşebilirsiniz.
Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,1,"Kuveyt Türk’ün sanal pos hizmeti üzerinden 20 Nisan tarihinde toplamda yaklaşık 900 bin tl tutarında, parça parça olacak şekilde 6 taksitli çekim işlemi yaptım. Aradan 9 gün geçmesine rağmen bu işlemlerden doğan tutar hâlâ hesabıma geçmedi. Konu ile ilgili görüştüğümde, işlemin taksitli olduğu ve b...",#Pos,180,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-sanal-pos-odemesinde-uzun-gecikme-ve-aciklama-eksikligi
Kuveyt Türk,35859176,4/29/2026,29 Nisan 22:04,Ceylin,Kuveyt Türk Emekli Promosyonu 25.000 TL Ödenmedi Ve Açıklama Yok,"İstanbul Çekmeköy’de bulunan Kuveyt Türk şubesinde emekli maaşımla ilgili ciddi bir sorun yaşıyorum. Yeni emekli oldum ve bu ay ilk maaşımın Kuveyt Türk’e yatırılması gerekiyordu. SGK’yı aradığımda maaşımın 20 Aralık tarihinde bankaya yatırılmış olarak göründüğü söylendi, ancak banka tarafında maaşı
...
1
Destek","Kuveyt Türk 30 Nisan 08:23    (Şikayetten 10 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Ceylin 30 Nisan 13:13 Hiçbir gelişme ve sonuç yok insanları oyalamayın emekli maaşımı alalı beş gün oldu taahhüt ettiğiniz promosyonu yatırın kaydetmeniz benim mağduriyetimi gidermiyor Ceylin 30 Nisan 18:05 Emekliler siz siz olun sakın bu Kuveyt Türk bankasına bulaşmayın promosyonu ödememek için oyalıyorlar sürekli vereikleri numarayı aradım şimdi de sistemsel bir hata olduğunu söylüyorlar pazartesi tekrar arayın diyorlar beni çok mağdur ettiler",Çözüldü,1,SGK emekli maaşımı yaklaşık bir buçuk ay önce Kuveyt Türk Kocaeli İzmit Bekirpaşa Şubesi’ne taşıdım ve şubede emekli promosyonu başvurumu yaptım. İlk maaşım da Kuveyt Türk hesabıma yattı ancak üzerinden 3 iş günü geçmesine rağmen tarafıma taahhüt edilen 25.000 TL promosyon ödemesi yapılmadı. Bu sür...,#Emekli Promosyonu,259,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-emekli-promosyonu-25000-tl-odenmedi-ve-aciklama-yok
Kuveyt Türk,35853725,4/29/2026,29 Nisan 12:43,Abdulbaki,Kuveyt Türk’ten Kartımın Gecikmiş Teslimatı Ve Yanlış Adrese Dağıtımı,"Kuveyt Türk kredi kartım hala elime ulaşmadı. Adres güncellememe rağmen yine ulaşmadı. Kuveyt Türk müşteri hizmetlerine arayarak 2 veya 3 defa adres güncelledim. Son güncel adresimi 2 veya 3 defa teyit ettirdim. Buna rağmen hala elime ulaşmadı. Çok üzücü. Halbuki ne kadar profesyonel bir şirket oldu
...",,Çözülmedi,1,Kuveyt Türk’ten yaklaşık 2 ay önce ATM kartı yenileme başvurusunda bulundum. Bu süre içinde kartım bir türlü elime ulaşmadı. Müşteri hizmetlerini defalarca arayıp kartımın gelmediğini söylediğimde her seferinde aciliyet formu oluşturacaklarını belirttiler ancak hiçbir somut gelişme olmadı. Adresimi...,#Banka Kartı,80,,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turkten-kartimin-gecikmis-teslimati-ve-yanlis-adrese-dagitimi
